table_schema,table_name,ordinal_position,column_name,data_type,udt_name,is_nullable,column_default,character_maximum_length,numeric_precision,numeric_scale,datetime_precision
_timescaledb_internal,_hyper_1_47_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_47_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_47_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_47_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_47_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_47_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_47_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_47_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_47_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_48_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_48_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_48_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_48_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_48_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_48_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_48_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_48_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_48_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_48_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_48_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_48_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_48_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_48_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_49_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_49_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_49_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_49_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_49_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_49_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_49_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_49_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_49_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_49_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_49_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_49_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_49_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_49_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_4_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_4_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_4_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_4_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_4_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_4_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_4_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_4_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_4_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_4_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_4_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_4_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_4_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_4_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_50_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_50_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_50_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_50_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_50_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_50_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_50_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_50_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_50_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_50_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_50_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_50_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_50_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_50_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_51_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_51_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_51_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_51_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_51_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_51_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_51_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_51_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_51_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_51_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_51_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_51_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_51_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_51_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_52_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_52_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_52_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_52_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_52_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_52_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_52_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_52_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_52_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_52_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_52_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_52_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_52_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_52_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_53_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_53_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_53_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_53_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_53_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_53_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_53_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_53_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_53_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_53_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_53_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_53_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_53_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_53_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_54_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_54_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_54_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_54_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_54_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_54_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_54_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_54_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_54_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_54_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_54_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_54_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_54_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_54_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_55_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_55_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_55_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_55_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_55_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_55_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_55_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_55_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_55_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_55_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_55_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_55_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_55_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_55_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_56_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_56_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_56_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_56_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_56_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_56_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_56_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_56_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_56_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_56_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_56_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_56_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_56_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_56_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_57_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_57_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_57_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_57_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_57_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_57_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_57_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_57_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_57_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_57_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_57_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_57_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_57_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_57_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_58_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_58_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_58_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_58_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_58_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_58_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_58_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_58_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_58_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_58_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_58_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_58_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_58_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_58_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_59_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_59_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_59_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_59_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_59_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_59_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_59_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_59_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_59_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_59_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_59_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_59_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_59_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_59_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_5_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_5_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_5_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_5_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_5_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_5_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_5_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_5_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_5_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_5_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_5_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_5_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_5_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_5_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_60_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_60_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_60_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_60_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_60_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_60_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_60_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_60_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_60_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_60_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_60_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_60_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_60_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_60_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_61_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_61_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_61_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_61_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_61_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_61_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_61_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_61_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_61_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_61_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_61_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_61_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_61_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_61_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_62_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_62_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_62_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_62_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_62_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_62_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_62_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_62_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_62_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_62_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_62_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_62_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_62_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_62_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_63_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_63_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_63_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_63_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_63_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_63_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_63_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_63_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_63_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_63_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_63_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_63_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_63_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_63_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_64_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_64_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_64_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_64_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_64_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_64_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_64_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_64_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_64_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_64_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_64_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_64_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_64_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_64_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_65_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_65_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_65_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_65_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_65_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_65_chunk,6,close,numeric,numeric,NO,,,,,
_timescaledb_internal,_hyper_1_65_chunk,7,volume,bigint,int8,YES,,,,,
_timescaledb_internal,_hyper_1_65_chunk,8,source,text,text,NO,'nse'::text,,,,
_timescaledb_internal,_hyper_1_65_chunk,9,metadata,jsonb,jsonb,NO,'{}'::jsonb,,,,
_timescaledb_internal,_hyper_1_65_chunk,10,created_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_65_chunk,11,updated_at,timestamp with time zone,timestamptz,NO,now(),,,,
_timescaledb_internal,_hyper_1_65_chunk,12,dataset_type,text,text,NO,'prod'::text,,,,
_timescaledb_internal,_hyper_1_65_chunk,13,timeframe,text,text,NO,'1d'::text,,,,
_timescaledb_internal,_hyper_1_65_chunk,14,source_family,text,text,YES,'manual'::text,,,,
_timescaledb_internal,_hyper_1_66_chunk,1,symbol,text,text,NO,,,,,
_timescaledb_internal,_hyper_1_66_chunk,2,ts,timestamp with time zone,timestamptz,NO,,,,,
_timescaledb_internal,_hyper_1_66_chunk,3,open,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_66_chunk,4,high,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_66_chunk,5,low,numeric,numeric,YES,,,,,
_timescaledb_internal,_hyper_1_66_chunk,6,close,numeric,numeric,NO,,,,,
